hotel_id,city,aspect,period,prev_period,delta_q,mentions,prev_mentions,period_pos,n_periods_hotel_aspect
456cecccb1484144,Milan,breakfast,2017Q3,2017Q2,-0.15909090909090917,1,6,8,9
456cecccb1484144,Milan,cleanliness,2015Q4,2015Q3,-0.013986013986013957,3,1,1,9
456cecccb1484144,Milan,cleanliness,2016Q1,2015Q4,-0.07692307692307687,0,3,2,9
456cecccb1484144,Milan,cleanliness,2016Q2,2016Q1,0.09090909090909083,1,0,3,9
456cecccb1484144,Milan,cleanliness,2016Q3,2016Q2,0.0,1,1,4,9
456cecccb1484144,Milan,cleanliness,2016Q4,2016Q3,-0.013986013986013957,3,1,5,9
456cecccb1484144,Milan,cleanliness,2017Q1,2016Q4,-0.07692307692307687,2,3,6,9
456cecccb1484144,Milan,cleanliness,2017Q2,2017Q1,0.07692307692307687,3,2,7,9
456cecccb1484144,Milan,cleanliness,2017Q3,2017Q2,0.013986013986013957,1,3,8,9
456cecccb1484144,Milan,location,2015Q4,2015Q3,0.1313131313131315,8,1,1,9
456cecccb1484144,Milan,location,2016Q1,2015Q4,-0.14529914529914545,3,8,2,9
456cecccb1484144,Milan,location,2016Q2,2016Q1,0.2564102564102564,5,3,3,9
456cecccb1484144,Milan,location,2016Q3,2016Q2,0.07843137254901977,7,5,4,9
456cecccb1484144,Milan,location,2016Q4,2016Q3,-0.21176470588235308,5,7,5,9
456cecccb1484144,Milan,location,2017Q1,2016Q4,-0.2769230769230768,3,5,6,9
456cecccb1484144,Milan,location,2017Q2,2017Q1,0.3076923076923077,3,3,7,9
456cecccb1484144,Milan,location,2017Q3,2017Q2,-0.13986013986014,1,3,8,9
456cecccb1484144,Milan,noise,2015Q4,2015Q3,-0.16666666666666663,2,0,1,9
456cecccb1484144,Milan,noise,2016Q1,2015Q4,0.07575757575757569,1,2,2,9
456cecccb1484144,Milan,noise,2016Q2,2016Q1,0.09090909090909094,0,1,3,9
456cecccb1484144,Milan,noise,2016Q3,2016Q2,0.0,0,0,4,9
456cecccb1484144,Milan,noise,2016Q4,2016Q3,-0.09090909090909094,1,0,5,9
456cecccb1484144,Milan,noise,2017Q1,2016Q4,0.09090909090909094,0,1,6,9
456cecccb1484144,Milan,noise,2017Q2,2017Q1,0.0,0,0,7,9
456cecccb1484144,Milan,noise,2017Q3,2017Q2,0.0,0,0,8,9
456cecccb1484144,Milan,room,2015Q4,2015Q3,0.024242424242424288,5,1,1,9
456cecccb1484144,Milan,room,2016Q1,2015Q4,-0.09999999999999998,2,5,2,9
456cecccb1484144,Milan,room,2016Q2,2016Q1,0.23333333333333328,5,2,3,9
456cecccb1484144,Milan,room,2016Q3,2016Q2,-0.11929824561403513,9,5,4,9
456cecccb1484144,Milan,room,2016Q4,2016Q3,-0.21052631578947367,9,9,5,9
456cecccb1484144,Milan,room,2017Q1,2016Q4,0.493927125506073,3,9,6,9
456cecccb1484144,Milan,room,2017Q2,2017Q1,-0.23076923076923084,6,3,7,9
456cecccb1484144,Milan,room,2017Q3,2017Q2,0.16666666666666674,2,6,8,9
456cecccb1484144,Milan,service,2015Q4,2015Q3,0.16666666666666652,5,2,1,9
456cecccb1484144,Milan,service,2016Q1,2015Q4,-0.16666666666666652,2,5,2,9
456cecccb1484144,Milan,service,2016Q2,2016Q1,0.08333333333333326,6,2,3,9
456cecccb1484144,Milan,service,2016Q3,2016Q2,0.1499999999999999,10,6,4,9
456cecccb1484144,Milan,service,2016Q4,2016Q3,-0.2421052631578946,9,10,5,9
456cecccb1484144,Milan,service,2017Q1,2016Q4,0.07287449392712553,3,9,6,9
456cecccb1484144,Milan,service,2017Q2,2017Q1,0.14423076923076916,6,3,7,9
456cecccb1484144,Milan,service,2017Q3,2017Q2,-0.14423076923076916,3,6,8,9
456cecccb1484144,Milan,value,2015Q4,2015Q3,-0.16666666666666663,2,0,1,9
456cecccb1484144,Milan,value,2016Q1,2015Q4,0.25757575757575746,1,2,2,9
456cecccb1484144,Milan,value,2016Q2,2016Q1,-0.09090909090909083,0,1,3,9
456cecccb1484144,Milan,value,2016Q3,2016Q2,-0.16666666666666663,2,0,4,9
456cecccb1484144,Milan,value,2016Q4,2016Q3,0.33333333333333337,2,2,5,9
456cecccb1484144,Milan,value,2017Q1,2016Q4,-0.07575757575757591,1,2,6,9
456cecccb1484144,Milan,value,2017Q2,2017Q1,-0.09090909090909083,2,1,7,9
456cecccb1484144,Milan,value,2017Q3,2017Q2,0.0,0,2,8,9
4573dc60bc03b784,Paris,breakfast,2015Q4,2015Q3,-0.16666666666666663,2,0,1,9
4573dc60bc03b784,Paris,breakfast,2016Q1,2015Q4,0.07575757575757569,1,2,2,9
4573dc60bc03b784,Paris,breakfast,2016Q2,2016Q1,0.09090909090909094,0,1,3,9
4573dc60bc03b784,Paris,breakfast,2016Q3,2016Q2,0.0,0,0,4,9
4573dc60bc03b784,Paris,breakfast,2016Q4,2016Q3,0.0,0,0,5,9
4573dc60bc03b784,Paris,breakfast,2017Q1,2016Q4,-0.09090909090909094,1,0,6,9
4573dc60bc03b784,Paris,breakfast,2017Q2,2017Q1,0.21590909090909094,6,1,7,9
4573dc60bc03b784,Paris,breakfast,2017Q3,2017Q2,-0.03409090909090917,1,6,8,9
4573dc60bc03b784,Paris,cleanliness,2015Q4,2015Q3,0.0,1,1,1,9
4573dc60bc03b784,Paris,cleanliness,2016Q1,2015Q4,-0.09090909090909083,0,1,2,9
4573dc60bc03b784,Paris,cleanliness,2016Q2,2016Q1,0.0,0,0,3,9
4573dc60bc03b784,Paris,cleanliness,2016Q3,2016Q2,0.09090909090909083,1,0,4,9
4573dc60bc03b784,Paris,cleanliness,2016Q4,2016Q3,-0.09090909090909083,0,1,5,9
4573dc60bc03b784,Paris,cleanliness,2017Q1,2016Q4,0.09090909090909083,1,0,6,9
4573dc60bc03b784,Paris,cleanliness,2017Q2,2017Q1,0.13986013986014,3,1,7,9
4573dc60bc03b784,Paris,cleanliness,2017Q3,2017Q2,-0.23076923076923084,0,3,8,9
4573dc60bc03b784,Paris,location,2015Q4,2015Q3,0.07843137254901977,7,5,1,9
4573dc60bc03b784,Paris,location,2016Q1,2015Q4,-0.41176470588235303,0,7,2,9
4573dc60bc03b784,Paris,location,2016Q2,2016Q1,0.16666666666666674,2,0,3,9
4573dc60bc03b784,Paris,location,2016Q3,2016Q2,-0.07575757575757591,1,2,4,9
4573dc60bc03b784,Paris,location,2016Q4,2016Q3,0.0,1,1,5,9
4573dc60bc03b784,Paris,location,2017Q1,2016Q4,0.13986013986014,3,1,6,9
4573dc60bc03b784,Paris,location,2017Q2,2017Q1,0.16923076923076907,10,3,7,9
4573dc60bc03b784,Paris,location,2017Q3,2017Q2,-0.23333333333333317,2,10,8,9
4573dc60bc03b784,Paris,noise,2015Q4,2015Q3,-0.09090909090909083,0,1,1,9
4573dc60bc03b784,Paris,noise,2016Q1,2015Q4,0.09090909090909083,1,0,2,9
4573dc60bc03b784,Paris,noise,2016Q2,2016Q1,0.0,1,1,3,9
4573dc60bc03b784,Paris,noise,2016Q3,2016Q2,0.0,1,1,4,9
4573dc60bc03b784,Paris,noise,2016Q4,2016Q3,0.0,1,1,5,9
4573dc60bc03b784,Paris,noise,2017Q1,2016Q4,-0.09090909090909083,0,1,6,9
4573dc60bc03b784,Paris,noise,2017Q2,2017Q1,0.07692307692307687,3,0,7,9
4573dc60bc03b784,Paris,noise,2017Q3,2017Q2,-0.07692307692307687,0,3,8,9
4573dc60bc03b784,Paris,room,2015Q4,2015Q3,0.125,4,6,1,9
4573dc60bc03b784,Paris,room,2016Q1,2015Q4,0.0,0,4,2,9
4573dc60bc03b784,Paris,room,2016Q2,2016Q1,0.16666666666666674,2,0,3,9
4573dc60bc03b784,Paris,room,2016Q3,2016Q2,-0.2435897435897436,3,2,4,9
4573dc60bc03b784,Paris,room,2016Q4,2016Q3,0.2435897435897436,2,3,5,9
4573dc60bc03b784,Paris,room,2017Q1,2016Q4,-0.2333333333333334,5,2,6,9
4573dc60bc03b784,Paris,room,2017Q2,2017Q1,0.24848484848484853,12,5,7,9
4573dc60bc03b784,Paris,room,2017Q3,2017Q2,-0.18181818181818188,4,12,8,9
4573dc60bc03b784,Paris,service,2015Q4,2015Q3,0.2450980392156863,7,2,1,9
4573dc60bc03b784,Paris,service,2016Q1,2015Q4,-0.2450980392156863,2,7,2,9
4573dc60bc03b784,Paris,service,2016Q2,2016Q1,0.0,2,2,3,9
4573dc60bc03b784,Paris,service,2016Q3,2016Q2,0.033333333333333215,5,2,4,9
4573dc60bc03b784,Paris,service,2016Q4,2016Q3,-0.033333333333333215,2,5,5,9
4573dc60bc03b784,Paris,service,2017Q1,2016Q4,0.11904761904761907,4,2,6,9
4573dc60bc03b784,Paris,service,2017Q2,2017Q1,0.07792207792207773,12,4,7,9
4573dc60bc03b784,Paris,service,2017Q3,2017Q2,-0.07792207792207773,4,12,8,9
4573dc60bc03b784,Paris,value,2015Q4,2015Q3,0.09090909090909083,1,0,1,9
4573dc60bc03b784,Paris,value,2016Q1,2015Q4,-0.09090909090909083,0,1,2,9
4573dc60bc03b784,Paris,value,2016Q2,2016Q1,0.0,0,0,3,9
4573dc60bc03b784,Paris,value,2016Q3,2016Q2,0.0,0,0,4,9
4573dc60bc03b784,Paris,value,2016Q4,2016Q3,0.0,0,0,5,9
4573dc60bc03b784,Paris,value,2017Q1,2016Q4,-0.09090909090909094,1,0,6,9
4573dc60bc03b784,Paris,value,2017Q2,2017Q1,0.09090909090909094,0,1,7,9
4573dc60bc03b784,Paris,value,2017Q3,2017Q2,0.0,0,0,8,9
45b00115ea187a5c,Paris,breakfast,2015Q4,2015Q3,-0.16666666666666674,0,2,1,8
45b00115ea187a5c,Paris,breakfast,2016Q1,2015Q4,0.09090909090909083,1,0,2,8
45b00115ea187a5c,Paris,breakfast,2016Q2,2016Q1,-0.09090909090909083,0,1,3,8
45b00115ea187a5c,Paris,breakfast,2016Q3,2016Q2,0.0,0,0,4,8
45b00115ea187a5c,Paris,breakfast,2016Q4,2016Q3,0.0,0,0,5,8
45b00115ea187a5c,Paris,breakfast,2017Q1,2016Q4,0.0,0,0,6,8
45b00115ea187a5c,Paris,breakfast,2017Q2,2017Q1,-0.09090909090909094,1,0,7,8
45b00115ea187a5c,Paris,cleanliness,2015Q4,2015Q3,-0.09090909090909083,2,1,1,8
45b00115ea187a5c,Paris,cleanliness,2016Q1,2015Q4,0.0,0,2,2,8
45b00115ea187a5c,Paris,cleanliness,2016Q2,2016Q1,0.0,0,0,3,8
45b00115ea187a5c,Paris,cleanliness,2016Q3,2016Q2,0.0,0,0,4,8
45b00115ea187a5c,Paris,cleanliness,2016Q4,2016Q3,0.0,0,0,5,8
45b00115ea187a5c,Paris,cleanliness,2017Q1,2016Q4,0.0,0,0,6,8
45b00115ea187a5c,Paris,cleanliness,2017Q2,2017Q1,0.0,0,0,7,8
45b00115ea187a5c,Paris,location,2015Q4,2015Q3,-0.23076923076923084,0,3,1,8
45b00115ea187a5c,Paris,location,2016Q1,2015Q4,-0.09090909090909094,1,0,2,8
45b00115ea187a5c,Paris,location,2016Q2,2016Q1,0.18181818181818177,1,1,3,8
45b00115ea187a5c,Paris,location,2016Q3,2016Q2,0.07575757575757591,2,1,4,8
45b00115ea187a5c,Paris,location,2016Q4,2016Q3,-0.16666666666666674,0,2,5,8
45b00115ea187a5c,Paris,location,2017Q1,2016Q4,0.0,0,0,6,8
45b00115ea187a5c,Paris,location,2017Q2,2017Q1,0.16666666666666674,2,0,7,8
45b00115ea187a5c,Paris,noise,2015Q4,2015Q3,-0.09090909090909083,0,1,1,8
45b00115ea187a5c,Paris,noise,2016Q1,2015Q4,-0.09090909090909094,1,0,2,8
45b00115ea187a5c,Paris,noise,2016Q2,2016Q1,0.09090909090909094,0,1,3,8
45b00115ea187a5c,Paris,noise,2016Q3,2016Q2,0.0,0,0,4,8
45b00115ea187a5c,Paris,noise,2016Q4,2016Q3,0.0,0,0,5,8
45b00115ea187a5c,Paris,noise,2017Q1,2016Q4,0.0,0,0,6,8
45b00115ea187a5c,Paris,noise,2017Q2,2017Q1,0.0,0,0,7,8
45b00115ea187a5c,Paris,room,2015Q4,2015Q3,-0.33333333333333337,2,2,1,8
45b00115ea187a5c,Paris,room,2016Q1,2015Q4,0.07575757575757569,1,2,2,8
45b00115ea187a5c,Paris,room,2016Q2,2016Q1,0.0,1,1,3,8
45b00115ea187a5c,Paris,room,2016Q3,2016Q2,0.18181818181818177,1,1,4,8
45b00115ea187a5c,Paris,room,2016Q4,2016Q3,-0.09090909090909083,0,1,5,8
45b00115ea187a5c,Paris,room,2017Q1,2016Q4,0.09090909090909083,1,0,6,8
45b00115ea187a5c,Paris,room,2017Q2,2017Q1,-0.013986013986013957,3,1,7,8
45b00115ea187a5c,Paris,service,2015Q4,2015Q3,-0.2857142857142858,2,4,1,8
45b00115ea187a5c,Paris,service,2016Q1,2015Q4,0.09090909090909083,1,2,2,8
45b00115ea187a5c,Paris,service,2016Q2,2016Q1,0.0,1,1,3,8
45b00115ea187a5c,Paris,service,2016Q3,2016Q2,-0.18181818181818177,1,1,4,8
45b00115ea187a5c,Paris,service,2016Q4,2016Q3,0.09090909090909094,0,1,5,8
45b00115ea187a5c,Paris,service,2017Q1,2016Q4,0.16666666666666674,2,0,6,8
45b00115ea187a5c,Paris,service,2017Q2,2017Q1,-0.023809523809523947,4,2,7,8
45b00115ea187a5c,Paris,value,2015Q4,2015Q3,0.09090909090909094,2,1,1,8
45b00115ea187a5c,Paris,value,2016Q1,2015Q4,0.0,0,2,2,8
45b00115ea187a5c,Paris,value,2016Q2,2016Q1,-0.09090909090909094,1,0,3,8
45b00115ea187a5c,Paris,value,2016Q3,2016Q2,0.09090909090909094,0,1,4,8
45b00115ea187a5c,Paris,value,2016Q4,2016Q3,0.0,0,0,5,8
45b00115ea187a5c,Paris,value,2017Q1,2016Q4,-0.09090909090909094,1,0,6,8
45b00115ea187a5c,Paris,value,2017Q2,2017Q1,0.0,1,1,7,8
45bcd9e6bca3ffb2,Paris,breakfast,2015Q4,2015Q3,0.09090909090909083,1,0,1,8
45bcd9e6bca3ffb2,Paris,breakfast,2016Q3,2016Q2,0.0,0,0,4,8
45bcd9e6bca3ffb2,Paris,breakfast,2016Q4,2016Q3,0.09090909090909083,1,0,5,8
45bcd9e6bca3ffb2,Paris,breakfast,2017Q1,2016Q4,-0.18181818181818177,1,1,6,8
45bcd9e6bca3ffb2,Paris,breakfast,2017Q2,2017Q1,0.09090909090909094,0,1,7,8
45bcd9e6bca3ffb2,Paris,breakfast,2017Q3,2017Q2,0.0,0,0,8,8
45bcd9e6bca3ffb2,Paris,cleanliness,2015Q4,2015Q3,0.0,0,0,1,8
45bcd9e6bca3ffb2,Paris,cleanliness,2016Q3,2016Q2,0.07575757575757591,2,1,4,8
45bcd9e6bca3ffb2,Paris,cleanliness,2016Q4,2016Q3,-0.2575757575757577,1,2,5,8
45bcd9e6bca3ffb2,Paris,cleanliness,2017Q1,2016Q4,0.2575757575757577,2,1,6,8
45bcd9e6bca3ffb2,Paris,cleanliness,2017Q2,2017Q1,-0.2575757575757577,1,2,7,8
45bcd9e6bca3ffb2,Paris,cleanliness,2017Q3,2017Q2,0.09090909090909094,2,1,8,8
45bcd9e6bca3ffb2,Paris,location,2015Q4,2015Q3,0.09090909090909083,1,0,1,8
45bcd9e6bca3ffb2,Paris,location,2016Q3,2016Q2,0.24242424242424243,5,1,4,8
45bcd9e6bca3ffb2,Paris,location,2016Q4,2016Q3,-0.24242424242424243,1,5,5,8
45bcd9e6bca3ffb2,Paris,location,2017Q1,2016Q4,0.19480519480519498,4,1,6,8
45bcd9e6bca3ffb2,Paris,location,2017Q2,2017Q1,-0.14285714285714302,4,4,7,8
45bcd9e6bca3ffb2,Paris,location,2017Q3,2017Q2,-0.1428571428571428,4,4,8,8
45bcd9e6bca3ffb2,Paris,noise,2015Q4,2015Q3,-0.09090909090909094,1,0,1,8
45bcd9e6bca3ffb2,Paris,noise,2016Q3,2016Q2,0.09090909090909083,1,2,4,8
45bcd9e6bca3ffb2,Paris,noise,2016Q4,2016Q3,0.0,1,1,5,8
45bcd9e6bca3ffb2,Paris,noise,2017Q1,2016Q4,-0.18181818181818177,1,1,6,8
45bcd9e6bca3ffb2,Paris,noise,2017Q2,2017Q1,0.09090909090909094,0,1,7,8
45bcd9e6bca3ffb2,Paris,noise,2017Q3,2017Q2,0.09090909090909083,1,0,8,8
45bcd9e6bca3ffb2,Paris,room,2015Q4,2015Q3,-0.09090909090909083,2,1,1,8
45bcd9e6bca3ffb2,Paris,room,2016Q3,2016Q2,-0.07692307692307687,6,3,4,8
45bcd9e6bca3ffb2,Paris,room,2016Q4,2016Q3,0.0,2,6,5,8
45bcd9e6bca3ffb2,Paris,room,2017Q1,2016Q4,-0.06666666666666665,5,2,6,8
45bcd9e6bca3ffb2,Paris,room,2017Q2,2017Q1,-0.09122807017543866,9,5,7,8
45bcd9e6bca3ffb2,Paris,room,2017Q3,2017Q2,0.1578947368421053,4,9,8,8
45bcd9e6bca3ffb2,Paris,service,2015Q4,2015Q3,-0.09090909090909083,0,1,1,8
45bcd9e6bca3ffb2,Paris,service,2016Q3,2016Q2,0.06666666666666665,5,0,4,8
45bcd9e6bca3ffb2,Paris,service,2016Q4,2016Q3,0.10000000000000009,2,5,5,8
45bcd9e6bca3ffb2,Paris,service,2017Q1,2016Q4,0.08333333333333326,6,2,6,8
45bcd9e6bca3ffb2,Paris,service,2017Q2,2017Q1,-0.17307692307692313,3,6,7,8
45bcd9e6bca3ffb2,Paris,service,2017Q3,2017Q2,-0.15384615384615374,3,3,8,8
45bcd9e6bca3ffb2,Paris,value,2015Q4,2015Q3,0.0,0,0,1,8
45bcd9e6bca3ffb2,Paris,value,2016Q3,2016Q2,0.09090909090909083,1,0,4,8
45bcd9e6bca3ffb2,Paris,value,2016Q4,2016Q3,-0.09090909090909083,0,1,5,8
45bcd9e6bca3ffb2,Paris,value,2017Q1,2016Q4,-0.09090909090909094,1,0,6,8
45bcd9e6bca3ffb2,Paris,value,2017Q2,2017Q1,0.2575757575757577,2,1,7,8
45bcd9e6bca3ffb2,Paris,value,2017Q3,2017Q2,-0.07575757575757591,1,2,8,8
45e7ddc52bdbcc74,Paris,breakfast,2015Q4,2015Q3,0.0,1,1,1,9
45e7ddc52bdbcc74,Paris,breakfast,2016Q1,2015Q4,0.09090909090909094,0,1,2,9
45e7ddc52bdbcc74,Paris,breakfast,2016Q2,2016Q1,0.23076923076923084,3,0,3,9
45e7ddc52bdbcc74,Paris,breakfast,2016Q3,2016Q2,-0.13986013986014,1,3,4,9
45e7ddc52bdbcc74,Paris,breakfast,2016Q4,2016Q3,-0.09090909090909083,0,1,5,9
45e7ddc52bdbcc74,Paris,breakfast,2017Q1,2016Q4,0.09090909090909083,1,0,6,9
45e7ddc52bdbcc74,Paris,breakfast,2017Q2,2017Q1,0.0,1,1,7,9
45e7ddc52bdbcc74,Paris,breakfast,2017Q3,2017Q2,-0.09090909090909083,0,1,8,9
45e7ddc52bdbcc74,Paris,cleanliness,2015Q4,2015Q3,-0.09090909090909083,0,1,1,9
45e7ddc52bdbcc74,Paris,cleanliness,2016Q1,2015Q4,0.0,0,0,2,9
45e7ddc52bdbcc74,Paris,cleanliness,2016Q2,2016Q1,-0.09090909090909094,1,0,3,9
45e7ddc52bdbcc74,Paris,cleanliness,2016Q3,2016Q2,0.18181818181818177,1,1,4,9
45e7ddc52bdbcc74,Paris,cleanliness,2016Q4,2016Q3,0.0,1,1,5,9
45e7ddc52bdbcc74,Paris,cleanliness,2017Q1,2016Q4,-0.013986013986013957,3,1,6,9
45e7ddc52bdbcc74,Paris,cleanliness,2017Q2,2017Q1,-0.07692307692307687,0,3,7,9
45e7ddc52bdbcc74,Paris,cleanliness,2017Q3,2017Q2,0.0,0,0,8,9
45e7ddc52bdbcc74,Paris,location,2015Q4,2015Q3,-0.11904761904761907,2,4,1,9
45e7ddc52bdbcc74,Paris,location,2016Q1,2015Q4,-0.16666666666666674,0,2,2,9
45e7ddc52bdbcc74,Paris,location,2016Q2,2016Q1,0.16666666666666674,2,0,3,9
45e7ddc52bdbcc74,Paris,location,2016Q3,2016Q2,-0.023809523809523947,4,2,4,9
45e7ddc52bdbcc74,Paris,location,2016Q4,2016Q3,0.023809523809523947,2,4,5,9
45e7ddc52bdbcc74,Paris,location,2017Q1,2016Q4,0.16666666666666652,5,2,6,9
45e7ddc52bdbcc74,Paris,location,2017Q2,2017Q1,-0.04761904761904745,4,5,7,9
45e7ddc52bdbcc74,Paris,location,2017Q3,2017Q2,-0.19480519480519498,1,4,8,9
45e7ddc52bdbcc74,Paris,noise,2015Q4,2015Q3,0.0,1,1,1,9
45e7ddc52bdbcc74,Paris,noise,2016Q1,2015Q4,0.0,1,1,2,9
45e7ddc52bdbcc74,Paris,noise,2016Q2,2016Q1,-0.09090909090909083,0,1,3,9
45e7ddc52bdbcc74,Paris,noise,2016Q3,2016Q2,0.0,0,0,4,9
45e7ddc52bdbcc74,Paris,noise,2016Q4,2016Q3,-0.09090909090909094,1,0,5,9
45e7ddc52bdbcc74,Paris,noise,2017Q1,2016Q4,0.09090909090909094,0,1,6,9
45e7ddc52bdbcc74,Paris,noise,2017Q2,2017Q1,-0.09090909090909094,1,0,7,9
45e7ddc52bdbcc74,Paris,noise,2017Q3,2017Q2,0.09090909090909094,0,1,8,9
45e7ddc52bdbcc74,Paris,room,2015Q4,2015Q3,0.08791208791208804,3,4,1,9
45e7ddc52bdbcc74,Paris,room,2016Q1,2015Q4,-0.08791208791208804,4,3,2,9
45e7ddc52bdbcc74,Paris,room,2016Q2,2016Q1,-0.1428571428571428,4,4,3,9
45e7ddc52bdbcc74,Paris,room,2016Q3,2016Q2,0.22222222222222232,8,4,4,9
45e7ddc52bdbcc74,Paris,room,2016Q4,2016Q3,0.0,8,8,5,9
45e7ddc52bdbcc74,Paris,room,2017Q1,2016Q4,0.02777777777777768,6,8,6,9
45e7ddc52bdbcc74,Paris,room,2017Q2,2017Q1,-0.050000000000000044,5,6,7,9
45e7ddc52bdbcc74,Paris,room,2017Q3,2017Q2,-0.05714285714285716,4,5,8,9
45e7ddc52bdbcc74,Paris,service,2015Q4,2015Q3,0.0,5,5,1,9
45e7ddc52bdbcc74,Paris,service,2016Q1,2015Q4,-0.04761904761904745,4,5,2,9
45e7ddc52bdbcc74,Paris,service,2016Q2,2016Q1,-0.03571428571428581,6,4,3,9
45e7ddc52bdbcc74,Paris,service,2016Q3,2016Q2,-0.050000000000000044,5,6,4,9
45e7ddc52bdbcc74,Paris,service,2016Q4,2016Q3,0.09411764705882364,7,5,5,9
45e7ddc52bdbcc74,Paris,service,2017Q1,2016Q4,0.10588235294117632,10,7,6,9
45e7ddc52bdbcc74,Paris,service,2017Q2,2017Q1,-0.2571428571428571,4,10,7,9
45e7ddc52bdbcc74,Paris,service,2017Q3,2017Q2,0.023809523809523947,2,4,8,9
45e7ddc52bdbcc74,Paris,value,2015Q4,2015Q3,-0.09090909090909094,1,0,1,9
45e7ddc52bdbcc74,Paris,value,2016Q1,2015Q4,0.09090909090909094,0,1,2,9
45e7ddc52bdbcc74,Paris,value,2016Q2,2016Q1,0.0,0,0,3,9
45e7ddc52bdbcc74,Paris,value,2016Q3,2016Q2,-0.07692307692307687,3,0,4,9
45e7ddc52bdbcc74,Paris,value,2016Q4,2016Q3,0.1678321678321677,1,3,5,9
45e7ddc52bdbcc74,Paris,value,2017Q1,2016Q4,-0.09090909090909083,0,1,6,9
45e7ddc52bdbcc74,Paris,value,2017Q2,2017Q1,0.0,0,0,7,9
45e7ddc52bdbcc74,Paris,value,2017Q3,2017Q2,0.0,0,0,8,9
4629d540e64e47bc,Barcelona,breakfast,2015Q4,2015Q3,-0.15384615384615397,3,3,1,9
4629d540e64e47bc,Barcelona,breakfast,2016Q1,2015Q4,-0.07692307692307687,2,3,2,9
4629d540e64e47bc,Barcelona,breakfast,2016Q2,2016Q1,0.0,2,2,3,9
4629d540e64e47bc,Barcelona,breakfast,2016Q3,2016Q2,0.1428571428571428,4,2,4,9
4629d540e64e47bc,Barcelona,breakfast,2016Q4,2016Q3,-0.3095238095238094,2,4,5,9
4629d540e64e47bc,Barcelona,breakfast,2017Q1,2016Q4,0.25757575757575746,1,2,6,9
4629d540e64e47bc,Barcelona,breakfast,2017Q2,2017Q1,-0.23376623376623373,4,1,7,9
4629d540e64e47bc,Barcelona,breakfast,2017Q3,2017Q2,0.051948051948051965,1,4,8,9
4629d540e64e47bc,Barcelona,cleanliness,2015Q4,2015Q3,-0.16666666666666663,2,0,1,9
4629d540e64e47bc,Barcelona,cleanliness,2016Q1,2015Q4,0.07575757575757569,1,2,2,9
4629d540e64e47bc,Barcelona,cleanliness,2016Q2,2016Q1,0.1678321678321678,3,1,3,9
4629d540e64e47bc,Barcelona,cleanliness,2016Q3,2016Q2,-0.1678321678321678,1,3,4,9
4629d540e64e47bc,Barcelona,cleanliness,2016Q4,2016Q3,0.09090909090909094,0,1,5,9
4629d540e64e47bc,Barcelona,cleanliness,2017Q1,2016Q4,0.09090909090909083,1,0,6,9
4629d540e64e47bc,Barcelona,cleanliness,2017Q2,2017Q1,-0.09090909090909083,0,1,7,9
4629d540e64e47bc,Barcelona,cleanliness,2017Q3,2017Q2,-0.07692307692307687,3,0,8,9
4629d540e64e47bc,Barcelona,location,2015Q4,2015Q3,0.14130434782608692,13,6,1,9
4629d540e64e47bc,Barcelona,location,2016Q1,2015Q4,-0.24844720496894412,4,13,2,9
4629d540e64e47bc,Barcelona,location,2016Q2,2016Q1,0.3015873015873016,8,4,3,9
4629d540e64e47bc,Barcelona,location,2016Q3,2016Q2,-0.04444444444444451,10,8,4,9
4629d540e64e47bc,Barcelona,location,2016Q4,2016Q3,-0.16923076923076907,3,10,5,9
4629d540e64e47bc,Barcelona,location,2017Q1,2016Q4,0.0692307692307692,10,3,6,9
4629d540e64e47bc,Barcelona,location,2017Q2,2017Q1,0.11176470588235299,7,10,7,9
4629d540e64e47bc,Barcelona,location,2017Q3,2017Q2,-0.33484162895927616,3,7,8,9
4629d540e64e47bc,Barcelona,noise,2015Q4,2015Q3,-0.2857142857142857,4,0,1,9
4629d540e64e47bc,Barcelona,noise,2016Q1,2015Q4,0.11904761904761907,2,4,2,9
4629d540e64e47bc,Barcelona,noise,2016Q2,2016Q1,0.0,2,2,3,9
4629d540e64e47bc,Barcelona,noise,2016Q3,2016Q2,0.08974358974358976,3,2,4,9
4629d540e64e47bc,Barcelona,noise,2016Q4,2016Q3,-0.08974358974358976,2,3,5,9
4629d540e64e47bc,Barcelona,noise,2017Q1,2016Q4,0.16666666666666663,2,2,6,9
4629d540e64e47bc,Barcelona,noise,2017Q2,2017Q1,0.0,2,2,7,9
4629d540e64e47bc,Barcelona,noise,2017Q3,2017Q2,0.0,0,2,8,9
4629d540e64e47bc,Barcelona,room,2015Q4,2015Q3,-0.1578947368421053,9,8,1,9
4629d540e64e47bc,Barcelona,room,2016Q1,2015Q4,0.21671826625387003,7,9,2,9
4629d540e64e47bc,Barcelona,room,2016Q2,2016Q1,-0.2588235294117647,15,7,3,9
4629d540e64e47bc,Barcelona,room,2016Q3,2016Q2,0.15652173913043477,13,15,4,9
4629d540e64e47bc,Barcelona,room,2016Q4,2016Q3,0.04347826086956519,6,13,5,9
4629d540e64e47bc,Barcelona,room,2017Q1,2016Q4,0.05263157894736836,9,6,6,9
4629d540e64e47bc,Barcelona,room,2017Q2,2017Q1,0.07236842105263164,6,9,7,9
4629d540e64e47bc,Barcelona,room,2017Q3,2017Q2,-0.32499999999999996,5,6,8,9
4629d540e64e47bc,Barcelona,service,2015Q4,2015Q3,-0.2438095238095237,15,11,1,9
